Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;2;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;1;1;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado;1;2;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;0;5;0;5;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;4;0;5;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Recusa de produtos ou serviços;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALFA (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;5;0;5;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento;11;1;0;12;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento;9;7;0;16;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Cancelamento de contrato a pedido do cliente de conta de pagamento pré-paga não atendido - instituição de pagamento;0;1;0;1;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional) - instituição de pagamento;5;0;0;5;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Insatisfação com a resposta referente à reclamação registrada no BCB recebida - instituição de pagamento;1;4;0;5;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Irregularidades no processo de encerramento de conta de pagamento - instituição de pagamento;5;6;0;11;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento;0;1;0;1;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento;1;3;0;4;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento;4;2;0;6;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Limites de transação - instituição de pagamento;0;6;0;6;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pré-paga - instituição de pagamento;0;2;0;2;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Outros assuntos não regulados relacionados a cartão de crédito;0;0;2;2;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Pix - Dificuldade para solicitar ou realizar devolução - instituição de pagamento;2;2;0;4;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Pix - liquidação - instituição de pagamento;0;1;0;1;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;PIX - Chaves - instituição de pagamento;1;0;0;1;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;PIX - Diversos - instituição de pagamento;0;0;2;2;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;PIX - Iniciação - instituição de pagamento;1;2;0;3;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Reclamações relacionadas a assuntos diversos envolvendo - instituição de pagamento;0;0;9;9;
2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;32778350;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;Recusa de produtos ou serviços - instituição de pagamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ANDBANK (conglomerado);Descumprimento contratual;0;0;2;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ANDBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ANDBANK (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ANDBANK (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento;2;2;0;4;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento;0;12;0;12;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional) - instituição de pagamento;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento - instituição de pagamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento;10;14;0;24;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques) - instituição de pagamento;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento;0;3;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento;1;3;0;4;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pré-paga - instituição de pagamento;2;0;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Pix - Bloqueio ou devolução irregular de valores - instituição de pagamento;0;3;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Pix - Dificuldade para solicitar ou realizar devolução - instituição de pagamento;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Pix - liquidação - instituição de pagamento;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Pix - tarifa - instituição de pagamento;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Reclamações relacionadas a assuntos diversos envolvendo - instituição de pagamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Recusa de produtos ou serviços - instituição de pagamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Renegociação de dívida em instituição de pagamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS (conglomerado);Terminais eletrônicos, internet e aplicativos - instituição de pagamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Abertura de conta de depósito com documentação ausente, insuficiente ou falsa;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Abertura de conta de pagamento sem documentação necessária ou com documentação falsa;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Bloqueio de valores ou de conta fora do âmbito do Pix;2;2;0;4;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado;0;2;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;54403563;BANCO ARBI S.A.;Juros e preços;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;00997185;BANCO B3 S.A.;Golpe;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;00997185;BANCO B3 S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;00997185;BANCO B3 S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;00997185;BANCO B3 S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado;0;2;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;3;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Restrições cadastrais;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;08357240;BANCO CSF S.A.;Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;08357240;BANCO CSF S.A.;Ausência de título adequado relativo a cartão de crédito;3;1;0;4;
